,Property,Value,Group,Cohort,Level
5043,assortativity,-0.602395740564445,CRC,ZellerG_2014,class
5044,Node,23.0,CRC,ZellerG_2014,class
5045,Edge,74.0,CRC,ZellerG_2014,class
5046,density,0.4358974358974359,CRC,ZellerG_2014,class
5047,transitivity,0.5,CRC,ZellerG_2014,class
5048,algebraic_connectivity,0.8442401797672955,CRC,ZellerG_2014,class
5049,assortativity,-0.5099502487562187,CRC,ZellerG_2014,class
5050,Node,13.0,CRC,ZellerG_2014,class
5051,Edge,34.0,CRC,ZellerG_2014,class
5052,density,0.34615384615384615,control,ZellerG_2014,class
5053,transitivity,0.39,control,ZellerG_2014,class
5054,algebraic_connectivity,0.7720973893246201,control,ZellerG_2014,class
5055,assortativity,-0.5624550467513781,control,ZellerG_2014,class
5056,Node,13.0,control,ZellerG_2014,class
5057,Edge,27.0,control,ZellerG_2014,class
5058,density,0.3333333333333333,control,ZellerG_2014,class
5059,transitivity,0.32142857142857145,control,ZellerG_2014,class
5060,algebraic_connectivity,0.7717127222396707,control,ZellerG_2014,class
5061,assortativity,-0.48053055186420296,control,ZellerG_2014,class
5062,Node,15.0,control,ZellerG_2014,class
5063,Edge,35.0,control,ZellerG_2014,class
5064,density,0.35833333333333334,control,ZellerG_2014,class
5065,transitivity,0.46332046332046334,control,ZellerG_2014,class
5066,algebraic_connectivity,0.8824127640986779,control,ZellerG_2014,class
5067,assortativity,-0.5566161569638909,control,ZellerG_2014,class
5068,Node,16.0,control,ZellerG_2014,class
5069,Edge,43.0,control,ZellerG_2014,class
5070,density,0.3333333333333333,control,ZellerG_2014,class
5071,transitivity,0.3088235294117647,control,ZellerG_2014,class
5072,algebraic_connectivity,0.6296781040656687,control,ZellerG_2014,class
5073,assortativity,-0.3999217629417134,control,ZellerG_2014,class
5074,Node,15.0,control,ZellerG_2014,class
5075,Edge,35.0,control,ZellerG_2014,class
5076,density,0.4,control,ZellerG_2014,class
5077,transitivity,0.4434782608695652,control,ZellerG_2014,class
5078,algebraic_connectivity,1.0000000000000138,control,ZellerG_2014,class
5079,assortativity,-0.5659179224718044,control,ZellerG_2014,class
5080,Node,15.0,control,ZellerG_2014,class
5081,Edge,42.0,control,ZellerG_2014,class
5082,density,0.37777777777777777,CRC,ZellerG_2014,class
5083,transitivity,0.36,CRC,ZellerG_2014,class
5084,algebraic_connectivity,0.0,CRC,ZellerG_2014,class
5085,assortativity,-0.14130434782608822,CRC,ZellerG_2014,class
5086,Node,10.0,CRC,ZellerG_2014,class
5087,Edge,17.0,CRC,ZellerG_2014,class
5088,density,0.25,CRC,ZellerG_2014,class
5089,transitivity,0.32142857142857145,CRC,ZellerG_2014,class
5090,algebraic_connectivity,0.7337187026649288,CRC,ZellerG_2014,class
5091,assortativity,-0.616045999973005,CRC,ZellerG_2014,class
5092,Node,16.0,CRC,ZellerG_2014,class
5093,Edge,30.0,CRC,ZellerG_2014,class
5094,density,0.2967032967032967,control,ZellerG_2014,class
5095,transitivity,0.20689655172413793,control,ZellerG_2014,class
5096,algebraic_connectivity,0.5869682601225965,control,ZellerG_2014,class
5097,assortativity,-0.4925489516548262,control,ZellerG_2014,class
5098,Node,14.0,control,ZellerG_2014,class
5099,Edge,27.0,control,ZellerG_2014,class
5100,density,0.3939393939393939,CRC,ZellerG_2014,class
5101,transitivity,0.46153846153846156,CRC,ZellerG_2014,class
5102,algebraic_connectivity,0.3758641937630321,CRC,ZellerG_2014,class
5103,assortativity,-0.2761605832025525,CRC,ZellerG_2014,class
5104,Node,12.0,CRC,ZellerG_2014,class
5105,Edge,26.0,CRC,ZellerG_2014,class
5106,density,0.225,control,ZellerG_2014,class
5107,transitivity,0.2727272727272727,control,ZellerG_2014,class
5108,algebraic_connectivity,0.0,control,ZellerG_2014,class
5109,assortativity,-0.4631722068545168,control,ZellerG_2014,class
5110,Node,16.0,control,ZellerG_2014,class
5111,Edge,27.0,control,ZellerG_2014,class
5112,density,0.34065934065934067,CRC,ZellerG_2014,class
5113,transitivity,0.38636363636363635,CRC,ZellerG_2014,class
5114,algebraic_connectivity,0.9266181480466766,CRC,ZellerG_2014,class
5115,assortativity,-0.595725734639359,CRC,ZellerG_2014,class
5116,Node,14.0,CRC,ZellerG_2014,class
5117,Edge,31.0,CRC,ZellerG_2014,class
5118,density,0.2833333333333333,CRC,ZellerG_2014,class
5119,transitivity,0.366412213740458,CRC,ZellerG_2014,class
5120,algebraic_connectivity,0.0,CRC,ZellerG_2014,class
5121,assortativity,-0.4517766497461915,CRC,ZellerG_2014,class
5122,Node,16.0,CRC,ZellerG_2014,class
5123,Edge,34.0,CRC,ZellerG_2014,class
5124,density,0.28104575163398693,control,ZellerG_2014,class
5125,transitivity,0.36401673640167365,control,ZellerG_2014,class
5126,algebraic_connectivity,0.8338244219701542,control,ZellerG_2014,class
5127,assortativity,-0.6169273229070841,control,ZellerG_2014,class
5128,Node,18.0,control,ZellerG_2014,class
5129,Edge,43.0,control,ZellerG_2014,class
5130,density,0.4444444444444444,CRC,ZellerG_2014,class
5131,transitivity,0.3888888888888889,CRC,ZellerG_2014,class
5132,algebraic_connectivity,0.6473221751354378,CRC,ZellerG_2014,class
5133,assortativity,-0.4156777536353006,CRC,ZellerG_2014,class
5134,Node,10.0,CRC,ZellerG_2014,class
5135,Edge,20.0,CRC,ZellerG_2014,class
5136,density,0.46153846153846156,control,ZellerG_2014,class
5137,transitivity,0.5311004784688995,control,ZellerG_2014,class
5138,algebraic_connectivity,0.8050813271667753,control,ZellerG_2014,class
5139,assortativity,-0.43691254818729086,control,ZellerG_2014,class
5140,Node,14.0,control,ZellerG_2014,class
5141,Edge,42.0,control,ZellerG_2014,class
5142,density,0.2857142857142857,control,ZellerG_2014,class
5143,transitivity,0.26666666666666666,control,ZellerG_2014,class
5144,algebraic_connectivity,0.6657080009472183,control,ZellerG_2014,class
5145,assortativity,-0.6118598382749317,control,ZellerG_2014,class
5146,Node,14.0,control,ZellerG_2014,class
5147,Edge,26.0,control,ZellerG_2014,class
5148,density,0.4166666666666667,control,ZellerG_2014,class
5149,transitivity,0.5516129032258065,control,ZellerG_2014,class
5150,algebraic_connectivity,0.8959741959952012,control,ZellerG_2014,class
5151,assortativity,-0.5464217605139017,control,ZellerG_2014,class
5152,Node,16.0,control,ZellerG_2014,class
5153,Edge,50.0,control,ZellerG_2014,class
5154,density,0.3523809523809524,CRC,ZellerG_2014,class
5155,transitivity,0.37748344370860926,CRC,ZellerG_2014,class
5156,algebraic_connectivity,0.0,CRC,ZellerG_2014,class
5157,assortativity,-0.47743235149997276,CRC,ZellerG_2014,class
5158,Node,15.0,CRC,ZellerG_2014,class
5159,Edge,37.0,CRC,ZellerG_2014,class
5160,density,0.2549019607843137,CRC,ZellerG_2014,class
5161,transitivity,0.24064171122994651,CRC,ZellerG_2014,class
5162,algebraic_connectivity,0.6853729283425074,CRC,ZellerG_2014,class
5163,assortativity,-0.534375606913964,CRC,ZellerG_2014,class
5164,Node,18.0,CRC,ZellerG_2014,class
5165,Edge,39.0,CRC,ZellerG_2014,class
5166,density,0.2833333333333333,control,ZellerG_2014,class
5167,transitivity,0.27941176470588236,control,ZellerG_2014,class
5168,algebraic_connectivity,0.9857345949126158,control,ZellerG_2014,class
5169,assortativity,-0.686696325187398,control,ZellerG_2014,class
5170,Node,16.0,control,ZellerG_2014,class
5171,Edge,34.0,control,ZellerG_2014,class
5172,density,0.2967032967032967,control,ZellerG_2014,class
5173,transitivity,0.20689655172413793,control,ZellerG_2014,class
5174,algebraic_connectivity,1.0000000000000149,control,ZellerG_2014,class
5175,assortativity,-0.6480500722195474,control,ZellerG_2014,class
5176,Node,14.0,control,ZellerG_2014,class
5177,Edge,27.0,control,ZellerG_2014,class
5178,density,0.34615384615384615,CRC,ZellerG_2014,class
5179,transitivity,0.2692307692307692,CRC,ZellerG_2014,class
5180,algebraic_connectivity,0.5212339622835106,CRC,ZellerG_2014,class
5181,assortativity,-0.40484559851835134,CRC,ZellerG_2014,class
5182,Node,13.0,CRC,ZellerG_2014,class
5183,Edge,27.0,CRC,ZellerG_2014,class
5184,density,0.34502923976608185,CRC,ZellerG_2014,class
5185,transitivity,0.5775,CRC,ZellerG_2014,class
5186,algebraic_connectivity,0.8314187377157919,CRC,ZellerG_2014,class
5187,assortativity,-0.5743790496760264,CRC,ZellerG_2014,class
5188,Node,19.0,CRC,ZellerG_2014,class
5189,Edge,59.0,CRC,ZellerG_2014,class
5190,density,0.5272727272727272,CRC,ZellerG_2014,class
5191,transitivity,0.5702479338842975,CRC,ZellerG_2014,class
5192,algebraic_connectivity,1.0000000000000036,CRC,ZellerG_2014,class
5193,assortativity,-0.5462507876496533,CRC,ZellerG_2014,class
5194,Node,11.0,CRC,ZellerG_2014,class
5195,Edge,29.0,CRC,ZellerG_2014,class
5196,density,0.4189723320158103,CRC,ZellerG_2014,class
5197,transitivity,0.650137741046832,CRC,ZellerG_2014,class
5198,algebraic_connectivity,0.9263072913437359,CRC,ZellerG_2014,class
5199,assortativity,-0.4937385545420507,CRC,ZellerG_2014,class
5200,Node,23.0,CRC,ZellerG_2014,class
5201,Edge,106.0,CRC,ZellerG_2014,class
5202,density,0.43333333333333335,CRC,ZellerG_2014,class
5203,transitivity,0.5445859872611465,CRC,ZellerG_2014,class
5204,algebraic_connectivity,0.8892437591356213,CRC,ZellerG_2014,class
5205,assortativity,-0.5264706496108191,CRC,ZellerG_2014,class
5206,Node,16.0,CRC,ZellerG_2014,class
5207,Edge,52.0,CRC,ZellerG_2014,class
5208,density,0.2878787878787879,CRC,ZellerG_2014,class
5209,transitivity,0.23076923076923078,CRC,ZellerG_2014,class
5210,algebraic_connectivity,0.0,CRC,ZellerG_2014,class
5211,assortativity,-0.3846718005133847,CRC,ZellerG_2014,class
5212,Node,12.0,CRC,ZellerG_2014,class
5213,Edge,19.0,CRC,ZellerG_2014,class
5214,density,0.4230769230769231,CRC,ZellerG_2014,class
5215,transitivity,0.41007194244604317,CRC,ZellerG_2014,class
5216,algebraic_connectivity,0.9004534464648668,CRC,ZellerG_2014,class
5217,assortativity,-0.5359537493158187,CRC,ZellerG_2014,class
5218,Node,13.0,CRC,ZellerG_2014,class
5219,Edge,33.0,CRC,ZellerG_2014,class
5220,density,0.21052631578947367,control,ZellerG_2014,class
5221,transitivity,0.2785714285714286,control,ZellerG_2014,class
5222,algebraic_connectivity,0.0,control,ZellerG_2014,class
5223,assortativity,-0.4546201907267352,control,ZellerG_2014,class
5224,Node,19.0,control,ZellerG_2014,class
5225,Edge,36.0,control,ZellerG_2014,class
5226,density,0.2867647058823529,control,ZellerG_2014,class
5227,transitivity,0.41379310344827586,control,ZellerG_2014,class
5228,algebraic_connectivity,0.6508756822079002,control,ZellerG_2014,class
5229,assortativity,-0.4703626343800522,control,ZellerG_2014,class
5230,Node,17.0,control,ZellerG_2014,class
5231,Edge,39.0,control,ZellerG_2014,class
5232,density,0.3142857142857143,control,ZellerG_2014,class
5233,transitivity,0.28125,control,ZellerG_2014,class
5234,algebraic_connectivity,0.7751109052816805,control,ZellerG_2014,class
5235,assortativity,-0.5084567182387846,control,ZellerG_2014,class
5236,Node,15.0,control,ZellerG_2014,class
5237,Edge,33.0,control,ZellerG_2014,class
5238,density,0.26666666666666666,CRC,ZellerG_2014,class
5239,transitivity,0.2462686567164179,CRC,ZellerG_2014,class
5240,algebraic_connectivity,0.814229111764907,CRC,ZellerG_2014,class
5241,assortativity,-0.5178780911266476,CRC,ZellerG_2014,class
5242,Node,16.0,CRC,ZellerG_2014,class
5243,Edge,32.0,CRC,ZellerG_2014,class
5244,density,0.6388888888888888,control,ZellerG_2014,class
5245,transitivity,0.6363636363636364,control,ZellerG_2014,class
5246,algebraic_connectivity,0.8372111790246365,control,ZellerG_2014,class
5247,assortativity,-0.3486176668914353,control,ZellerG_2014,class
5248,Node,9.0,control,ZellerG_2014,class
5249,Edge,23.0,control,ZellerG_2014,class
5250,density,0.34285714285714286,control,ZellerG_2014,class
5251,transitivity,0.4931506849315068,control,ZellerG_2014,class
5252,algebraic_connectivity,0.0,control,ZellerG_2014,class
5253,assortativity,-0.38817785987597275,control,ZellerG_2014,class
5254,Node,15.0,control,ZellerG_2014,class
5255,Edge,36.0,control,ZellerG_2014,class
5256,density,0.26143790849673204,control,ZellerG_2014,class
5257,transitivity,0.39267015706806285,control,ZellerG_2014,class
5258,algebraic_connectivity,0.6369389275551447,control,ZellerG_2014,class
5259,assortativity,-0.46138147275459573,control,ZellerG_2014,class
5260,Node,18.0,control,ZellerG_2014,class
5261,Edge,40.0,control,ZellerG_2014,class
5262,density,0.3,control,ZellerG_2014,class
5263,transitivity,0.41509433962264153,control,ZellerG_2014,class
5264,algebraic_connectivity,0.7285666153906996,control,ZellerG_2014,class
5265,assortativity,-0.5100774398687123,control,ZellerG_2014,class
5266,Node,16.0,control,ZellerG_2014,class
5267,Edge,36.0,control,ZellerG_2014,class
5268,density,0.23529411764705882,control,ZellerG_2014,class
5269,transitivity,0.2356020942408377,control,ZellerG_2014,class
5270,algebraic_connectivity,1.0000000000000207,control,ZellerG_2014,class
5271,assortativity,-0.6297698998128372,control,ZellerG_2014,class
5272,Node,18.0,control,ZellerG_2014,class
5273,Edge,36.0,control,ZellerG_2014,class
5274,density,0.2857142857142857,control,ZellerG_2014,class
5275,transitivity,0.25,control,ZellerG_2014,class
5276,algebraic_connectivity,0.8965363017375028,control,ZellerG_2014,class
5277,assortativity,-0.6684089798067168,control,ZellerG_2014,class
5278,Node,14.0,control,ZellerG_2014,class
5279,Edge,26.0,control,ZellerG_2014,class
5280,density,0.41904761904761906,CRC,ZellerG_2014,class
5281,transitivity,0.5232558139534884,CRC,ZellerG_2014,class
5282,algebraic_connectivity,0.9170174435967504,CRC,ZellerG_2014,class
5283,assortativity,-0.5886945125078361,CRC,ZellerG_2014,class
5284,Node,15.0,CRC,ZellerG_2014,class
5285,Edge,44.0,CRC,ZellerG_2014,class
5286,density,0.33088235294117646,CRC,ZellerG_2014,class
5287,transitivity,0.4482758620689655,CRC,ZellerG_2014,class
5288,algebraic_connectivity,1.0000000000000209,CRC,ZellerG_2014,class
5289,assortativity,-0.6273317445969275,CRC,ZellerG_2014,class
5290,Node,17.0,CRC,ZellerG_2014,class
5291,Edge,45.0,CRC,ZellerG_2014,class
5292,density,0.4065934065934066,CRC,YachidaS_2019,class
5293,transitivity,0.48091603053435117,CRC,YachidaS_2019,class
5294,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5295,assortativity,-0.27788015208415945,CRC,YachidaS_2019,class
5296,Node,14.0,CRC,YachidaS_2019,class
5297,Edge,37.0,CRC,YachidaS_2019,class
5298,density,0.38461538461538464,CRC,YachidaS_2019,class
5299,transitivity,0.4024390243902439,CRC,YachidaS_2019,class
5300,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5301,assortativity,-0.2671356421356422,CRC,YachidaS_2019,class
5302,Node,13.0,CRC,YachidaS_2019,class
5303,Edge,30.0,CRC,YachidaS_2019,class
5304,density,0.26666666666666666,CRC,YachidaS_2019,class
5305,transitivity,0.2,CRC,YachidaS_2019,class
5306,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5307,assortativity,-0.3066309719934105,CRC,YachidaS_2019,class
5308,Node,15.0,CRC,YachidaS_2019,class
5309,Edge,28.0,CRC,YachidaS_2019,class
5310,density,0.23529411764705882,CRC,YachidaS_2019,class
5311,transitivity,0.19834710743801653,CRC,YachidaS_2019,class
5312,algebraic_connectivity,0.4039394342915533,CRC,YachidaS_2019,class
5313,assortativity,-0.49331107352327425,CRC,YachidaS_2019,class
5314,Node,17.0,CRC,YachidaS_2019,class
5315,Edge,32.0,CRC,YachidaS_2019,class
5316,density,0.3076923076923077,control,YachidaS_2019,class
5317,transitivity,0.313953488372093,control,YachidaS_2019,class
5318,algebraic_connectivity,0.678174619503535,control,YachidaS_2019,class
5319,assortativity,-0.6381495984602109,control,YachidaS_2019,class
5320,Node,13.0,control,YachidaS_2019,class
5321,Edge,24.0,control,YachidaS_2019,class
5322,density,0.3484848484848485,CRC,YachidaS_2019,class
5323,transitivity,0.32142857142857145,CRC,YachidaS_2019,class
5324,algebraic_connectivity,0.49359892489054896,CRC,YachidaS_2019,class
5325,assortativity,-0.3617846750727451,CRC,YachidaS_2019,class
5326,Node,12.0,CRC,YachidaS_2019,class
5327,Edge,23.0,CRC,YachidaS_2019,class
5328,density,0.509090909090909,CRC,YachidaS_2019,class
5329,transitivity,0.5,CRC,YachidaS_2019,class
5330,algebraic_connectivity,0.8221409052286569,CRC,YachidaS_2019,class
5331,assortativity,-0.4104357798165136,CRC,YachidaS_2019,class
5332,Node,11.0,CRC,YachidaS_2019,class
5333,Edge,28.0,CRC,YachidaS_2019,class
5334,density,0.3047619047619048,CRC,YachidaS_2019,class
5335,transitivity,0.35714285714285715,CRC,YachidaS_2019,class
5336,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5337,assortativity,-0.53976149914821,CRC,YachidaS_2019,class
5338,Node,15.0,CRC,YachidaS_2019,class
5339,Edge,32.0,CRC,YachidaS_2019,class
5340,density,0.5272727272727272,CRC,YachidaS_2019,class
5341,transitivity,0.4375,CRC,YachidaS_2019,class
5342,algebraic_connectivity,1.0000000000000084,CRC,YachidaS_2019,class
5343,assortativity,-0.44472500591809344,CRC,YachidaS_2019,class
5344,Node,11.0,CRC,YachidaS_2019,class
5345,Edge,29.0,CRC,YachidaS_2019,class
5346,density,0.3333333333333333,CRC,YachidaS_2019,class
5347,transitivity,0.37058823529411766,CRC,YachidaS_2019,class
5348,algebraic_connectivity,0.7869628277647622,CRC,YachidaS_2019,class
5349,assortativity,-0.4429507532256983,CRC,YachidaS_2019,class
5350,Node,16.0,CRC,YachidaS_2019,class
5351,Edge,40.0,CRC,YachidaS_2019,class
5352,density,0.2426470588235294,CRC,YachidaS_2019,class
5353,transitivity,0.25,CRC,YachidaS_2019,class
5354,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5355,assortativity,-0.5472509960159365,CRC,YachidaS_2019,class
5356,Node,17.0,CRC,YachidaS_2019,class
5357,Edge,33.0,CRC,YachidaS_2019,class
5358,density,0.41818181818181815,CRC,YachidaS_2019,class
5359,transitivity,0.4918032786885246,CRC,YachidaS_2019,class
5360,algebraic_connectivity,0.0,CRC,YachidaS_2019,class
5361,assortativity,-0.41122994652406264,CRC,YachidaS_2019,class
5362,Node,11.0,CRC,YachidaS_2019,class
5363,Edge,23.0,CRC,YachidaS_2019,class
5364,density,0.3516483516483517,CRC,YachidaS_2019,class
5365,transitivity,0.3925233644859813,CRC,YachidaS_2019,class
5366,algebraic_connectivity,0.6910014419887242,CRC,YachidaS_2019,class
5367,assortativity,-0.4181736883942773,CRC,YachidaS_2019,class
5368,Node,14.0,CRC,YachidaS_2019,class
5369,Edge,32.0,CRC,YachidaS_2019,class
5370,density,0.3626373626373626,control,YachidaS_2019,class
5371,transitivity,0.46511627906976744,control,YachidaS_2019,class
5372,algebraic_connectivity,0.7518416229657476,control,YachidaS_2019,class
5373,assortativity,-0.37601644178357563,control,YachidaS_2019,class
5374,Node,14.0,control,YachidaS_2019,class
5375,Edge,33.0,control,YachidaS_2019,class
5376,density,0.34065934065934067,control,YachidaS_2019,class
5377,transitivity,0.391304347826087,control,YachidaS_2019,class
5378,algebraic_connectivity,0.0,control,YachidaS_2019,class
5379,assortativity,-0.47961114934618093,control,YachidaS_2019,class
5380,Node,14.0,control,YachidaS_2019,class
5381,Edge,31.0,control,YachidaS_2019,class
5382,density,0.4909090909090909,control,YachidaS_2019,class
