,Microhomology,Group
4565,2,Expected
4566,10,HGT_Junction
4567,0,Expected
4568,7,HGT_Junction
4569,0,Expected
4570,0,HGT_Junction
4571,0,Expected
4572,4,HGT_Junction
4573,0,Expected
4574,1,HGT_Junction
4575,2,Expected
4576,1,HGT_Junction
4577,1,Expected
4578,0,HGT_Junction
4579,1,Expected
4580,0,HGT_Junction
4581,7,Expected
4582,0,HGT_Junction
4583,0,Expected
4584,2,HGT_Junction
4585,0,Expected
4586,4,HGT_Junction
4587,2,Expected
4588,0,HGT_Junction
4589,0,Expected
4590,0,HGT_Junction
4591,1,Expected
4592,1,HGT_Junction
4593,1,Expected
4594,0,HGT_Junction
4595,0,Expected
4596,0,HGT_Junction
4597,2,Expected
4598,0,HGT_Junction
4599,1,Expected
4600,1,HGT_Junction
4601,0,Expected
4602,1,HGT_Junction
4603,0,Expected
4604,1,HGT_Junction
4605,5,Expected
4606,2,HGT_Junction
4607,2,Expected
4608,0,HGT_Junction
4609,2,Expected
4610,1,HGT_Junction
4611,7,Expected
4612,1,HGT_Junction
4613,4,Expected
4614,1,HGT_Junction
4615,0,Expected
4616,1,HGT_Junction
4617,0,Expected
4618,1,HGT_Junction
4619,2,Expected
4620,0,HGT_Junction
4621,1,Expected
4622,20,HGT_Junction
4623,0,Expected
4624,1,HGT_Junction
4625,0,Expected
4626,4,HGT_Junction
4627,1,Expected
4628,1,HGT_Junction
4629,4,Expected
4630,5,HGT_Junction
4631,0,Expected
4632,11,HGT_Junction
4633,2,Expected
4634,0,HGT_Junction
4635,7,Expected
4636,8,HGT_Junction
4637,0,Expected
4638,1,HGT_Junction
4639,1,Expected
4640,0,HGT_Junction
4641,0,Expected
4642,0,HGT_Junction
4643,0,Expected
4644,0,HGT_Junction
4645,5,Expected
4646,5,HGT_Junction
4647,13,Expected
4648,0,HGT_Junction
4649,0,Expected
4650,2,HGT_Junction
4651,2,Expected
4652,3,HGT_Junction
4653,0,Expected
4654,1,HGT_Junction
4655,0,Expected
4656,0,HGT_Junction
4657,1,Expected
4658,4,HGT_Junction
4659,2,Expected
4660,20,HGT_Junction
4661,1,Expected
4662,0,HGT_Junction
4663,0,Expected
4664,0,HGT_Junction
4665,0,Expected
4666,5,HGT_Junction
4667,0,Expected
4668,6,HGT_Junction
4669,1,Expected
4670,11,HGT_Junction
4671,7,Expected
4672,0,HGT_Junction
4673,1,Expected
4674,0,HGT_Junction
4675,2,Expected
4676,18,HGT_Junction
4677,0,Expected
4678,3,HGT_Junction
4679,1,Expected
4680,2,HGT_Junction
4681,0,Expected
4682,0,HGT_Junction
4683,1,Expected
4684,4,HGT_Junction
4685,2,Expected
4686,0,HGT_Junction
4687,7,Expected
4688,11,HGT_Junction
4689,7,Expected
4690,0,HGT_Junction
4691,5,Expected
4692,4,HGT_Junction
4693,0,Expected
4694,1,HGT_Junction
4695,1,Expected
4696,8,HGT_Junction
4697,2,Expected
4698,20,HGT_Junction
4699,0,Expected
4700,0,HGT_Junction
4701,2,Expected
4702,2,HGT_Junction
4703,3,Expected
4704,0,HGT_Junction
4705,0,Expected
4706,0,HGT_Junction
4707,0,Expected
4708,1,HGT_Junction
4709,0,Expected
4710,20,HGT_Junction
4711,0,Expected
4712,2,HGT_Junction
4713,0,Expected
4714,0,HGT_Junction
4715,2,Expected
4716,0,HGT_Junction
4717,2,Expected
4718,1,HGT_Junction
4719,5,Expected
4720,0,HGT_Junction
4721,0,Expected
4722,1,HGT_Junction
4723,6,Expected
4724,2,HGT_Junction
4725,0,Expected
4726,4,HGT_Junction
4727,0,Expected
4728,6,HGT_Junction
4729,0,Expected
4730,1,HGT_Junction
4731,1,Expected
4732,0,HGT_Junction
4733,0,Expected
4734,2,HGT_Junction
4735,0,Expected
4736,0,HGT_Junction
4737,1,Expected
4738,1,HGT_Junction
4739,2,Expected
4740,1,HGT_Junction
4741,1,Expected
4742,0,HGT_Junction
4743,1,Expected
4744,0,HGT_Junction
4745,0,Expected
4746,1,HGT_Junction
4747,1,Expected
4748,2,HGT_Junction
4749,1,Expected
4750,20,HGT_Junction
4751,0,Expected
4752,0,HGT_Junction
4753,4,Expected
4754,0,HGT_Junction
4755,0,Expected
4756,7,HGT_Junction
4757,1,Expected
4758,1,HGT_Junction
4759,3,Expected
4760,20,HGT_Junction
4761,0,Expected
4762,1,HGT_Junction
4763,2,Expected
4764,13,HGT_Junction
4765,1,Expected
4766,10,HGT_Junction
4767,0,Expected
4768,0,HGT_Junction
4769,0,Expected
4770,2,HGT_Junction
4771,2,Expected
4772,6,HGT_Junction
4773,2,Expected
4774,0,HGT_Junction
4775,4,Expected
4776,19,HGT_Junction
4777,0,Expected
4778,3,HGT_Junction
4779,5,Expected
4780,18,HGT_Junction
4781,8,Expected
4782,0,HGT_Junction
4783,1,Expected
4784,1,HGT_Junction
4785,1,Expected
4786,0,HGT_Junction
4787,1,Expected
4788,1,HGT_Junction
4789,0,Expected
4790,0,HGT_Junction
4791,2,Expected
4792,0,HGT_Junction
4793,1,Expected
4794,0,HGT_Junction
4795,1,Expected
4796,1,HGT_Junction
4797,6,Expected
4798,1,HGT_Junction
4799,1,Expected
4800,0,HGT_Junction
4801,0,Expected
4802,2,HGT_Junction
4803,1,Expected
4804,3,HGT_Junction
4805,1,Expected
4806,1,HGT_Junction
4807,0,Expected
4808,0,HGT_Junction
4809,0,Expected
4810,0,HGT_Junction
4811,0,Expected
4812,0,HGT_Junction
4813,5,Expected
4814,1,HGT_Junction
4815,0,Expected
4816,0,HGT_Junction
4817,0,Expected
4818,3,HGT_Junction
4819,0,Expected
4820,1,HGT_Junction
4821,0,Expected
4822,1,HGT_Junction
4823,1,Expected
4824,2,HGT_Junction
4825,2,Expected
4826,1,HGT_Junction
4827,4,Expected
4828,2,HGT_Junction
4829,0,Expected
4830,1,HGT_Junction
4831,5,Expected
4832,20,HGT_Junction
4833,0,Expected
4834,0,HGT_Junction
4835,4,Expected
4836,20,HGT_Junction
4837,5,Expected
4838,0,HGT_Junction
4839,3,Expected
4840,5,HGT_Junction
4841,5,Expected
4842,14,HGT_Junction
4843,2,Expected
4844,2,HGT_Junction
4845,2,Expected
4846,0,HGT_Junction
4847,4,Expected
4848,1,HGT_Junction
4849,0,Expected
4850,1,HGT_Junction
4851,6,Expected
4852,4,HGT_Junction
4853,0,Expected
4854,3,HGT_Junction
4855,1,Expected
4856,1,HGT_Junction
4857,1,Expected
4858,0,HGT_Junction
4859,4,Expected
4860,10,HGT_Junction
4861,1,Expected
4862,1,HGT_Junction
4863,1,Expected
4864,5,HGT_Junction
4865,0,Expected
4866,1,HGT_Junction
4867,1,Expected
4868,2,HGT_Junction
4869,1,Expected
4870,4,HGT_Junction
4871,2,Expected
4872,2,HGT_Junction
4873,1,Expected
4874,0,HGT_Junction
4875,1,Expected
4876,0,HGT_Junction
4877,0,Expected
4878,1,HGT_Junction
4879,0,Expected
4880,0,HGT_Junction
4881,0,Expected
4882,0,HGT_Junction
4883,1,Expected
4884,0,HGT_Junction
4885,1,Expected
4886,1,HGT_Junction
4887,0,Expected
4888,0,HGT_Junction
4889,0,Expected
4890,0,HGT_Junction
4891,1,Expected
4892,2,HGT_Junction
4893,0,Expected
4894,2,HGT_Junction
4895,0,Expected
4896,5,HGT_Junction
4897,1,Expected
4898,2,HGT_Junction
4899,4,Expected
4900,0,HGT_Junction
4901,2,Expected
4902,4,HGT_Junction
4903,0,Expected
4904,1,HGT_Junction
4905,0,Expected
4906,1,HGT_Junction
4907,1,Expected
4908,20,HGT_Junction
4909,2,Expected
4910,1,HGT_Junction
4911,1,Expected
4912,1,HGT_Junction
4913,0,Expected
4914,1,HGT_Junction
4915,0,Expected
4916,18,HGT_Junction
4917,0,Expected
4918,5,HGT_Junction
4919,1,Expected
4920,0,HGT_Junction
4921,0,Expected
4922,1,HGT_Junction
4923,1,Expected
4924,5,HGT_Junction
4925,1,Expected
4926,1,HGT_Junction
4927,1,Expected
4928,4,HGT_Junction
4929,2,Expected
4930,0,HGT_Junction
4931,0,Expected
4932,0,HGT_Junction
4933,1,Expected
4934,0,HGT_Junction
4935,1,Expected
4936,0,HGT_Junction
4937,1,Expected
4938,12,HGT_Junction
4939,1,Expected
4940,1,HGT_Junction
4941,0,Expected
4942,0,HGT_Junction
4943,1,Expected
4944,0,HGT_Junction
4945,0,Expected
4946,4,HGT_Junction
4947,0,Expected
4948,0,HGT_Junction
4949,0,Expected
4950,0,HGT_Junction
4951,1,Expected
4952,0,HGT_Junction
4953,1,Expected
4954,0,HGT_Junction
4955,1,Expected
4956,20,HGT_Junction
4957,1,Expected
4958,0,HGT_Junction
4959,1,Expected
4960,0,HGT_Junction
4961,5,Expected
4962,1,HGT_Junction
4963,2,Expected
4964,2,HGT_Junction
4965,0,Expected
4966,2,HGT_Junction
4967,0,Expected
4968,0,HGT_Junction
4969,7,Expected
4970,0,HGT_Junction
4971,1,Expected
4972,5,HGT_Junction
4973,0,Expected
4974,1,HGT_Junction
4975,4,Expected
4976,8,HGT_Junction
4977,7,Expected
4978,0,HGT_Junction
4979,2,Expected
4980,4,HGT_Junction
4981,0,Expected
4982,0,HGT_Junction
4983,5,Expected
4984,1,HGT_Junction
4985,0,Expected
4986,4,HGT_Junction
4987,10,Expected
4988,4,HGT_Junction
4989,0,Expected
4990,0,HGT_Junction
4991,1,Expected
4992,13,HGT_Junction
4993,0,Expected
4994,0,HGT_Junction
4995,0,Expected
4996,2,HGT_Junction
4997,0,Expected
4998,20,HGT_Junction
4999,1,Expected
5000,1,HGT_Junction
5001,0,Expected
5002,20,HGT_Junction
5003,0,Expected
5004,1,HGT_Junction
5005,0,Expected
5006,0,HGT_Junction
5007,0,Expected
5008,0,HGT_Junction
5009,1,Expected
5010,0,HGT_Junction
5011,4,Expected
5012,0,HGT_Junction
5013,2,Expected
5014,19,HGT_Junction
5015,1,Expected
5016,4,HGT_Junction
5017,2,Expected
5018,1,HGT_Junction
5019,0,Expected
5020,0,HGT_Junction
5021,1,Expected
5022,9,HGT_Junction
5023,0,Expected
5024,1,HGT_Junction
5025,3,Expected
5026,11,HGT_Junction
5027,4,Expected
5028,5,HGT_Junction
5029,4,Expected
5030,4,HGT_Junction
5031,1,Expected
5032,18,HGT_Junction
5033,0,Expected
5034,0,HGT_Junction
5035,0,Expected
5036,0,HGT_Junction
5037,1,Expected
5038,4,HGT_Junction
5039,1,Expected
5040,2,HGT_Junction
5041,0,Expected
5042,20,HGT_Junction
5043,1,Expected
5044,1,HGT_Junction
5045,0,Expected
5046,0,HGT_Junction
5047,3,Expected
5048,0,HGT_Junction
5049,0,Expected
5050,1,HGT_Junction
5051,3,Expected
5052,2,HGT_Junction
5053,1,Expected
5054,19,HGT_Junction
5055,1,Expected
5056,8,HGT_Junction
5057,0,Expected
5058,0,HGT_Junction
5059,0,Expected
5060,1,HGT_Junction
5061,4,Expected
5062,1,HGT_Junction
5063,1,Expected
5064,0,HGT_Junction
5065,0,Expected
5066,2,HGT_Junction
5067,4,Expected
5068,3,HGT_Junction
5069,0,Expected
5070,2,HGT_Junction
5071,0,Expected
5072,1,HGT_Junction
5073,0,Expected
5074,9,HGT_Junction
5075,2,Expected
5076,0,HGT_Junction
5077,1,Expected
5078,4,HGT_Junction
5079,0,Expected
5080,3,HGT_Junction
5081,0,Expected
5082,1,HGT_Junction
5083,0,Expected
5084,19,HGT_Junction
5085,2,Expected
5086,0,HGT_Junction
5087,2,Expected
5088,0,HGT_Junction
5089,1,Expected
5090,4,HGT_Junction
5091,2,Expected
5092,0,HGT_Junction
5093,6,Expected
5094,0,HGT_Junction
5095,4,Expected
5096,14,HGT_Junction
5097,0,Expected
5098,0,HGT_Junction
5099,0,Expected
5100,0,HGT_Junction
5101,1,Expected
5102,0,HGT_Junction
5103,2,Expected
5104,1,HGT_Junction
5105,1,Expected
5106,20,HGT_Junction
5107,0,Expected
5108,0,HGT_Junction
5109,4,Expected
5110,0,HGT_Junction
5111,1,Expected
5112,0,HGT_Junction
5113,1,Expected
5114,20,HGT_Junction
5115,0,Expected
5116,0,HGT_Junction
5117,0,Expected
5118,0,HGT_Junction
5119,5,Expected
5120,1,HGT_Junction
5121,1,Expected
5122,1,HGT_Junction
5123,2,Expected
5124,0,HGT_Junction
5125,0,Expected
5126,0,HGT_Junction
5127,1,Expected
5128,2,HGT_Junction
5129,0,Expected
5130,1,HGT_Junction
5131,9,Expected
5132,0,HGT_Junction
5133,4,Expected
5134,1,HGT_Junction
5135,1,Expected
5136,5,HGT_Junction
5137,1,Expected
5138,5,HGT_Junction
5139,0,Expected
5140,1,HGT_Junction
5141,0,Expected
5142,4,HGT_Junction
5143,8,Expected
5144,1,HGT_Junction
5145,10,Expected
5146,1,HGT_Junction
5147,0,Expected
5148,1,HGT_Junction
5149,0,Expected
5150,10,HGT_Junction
5151,4,Expected
5152,1,HGT_Junction
5153,4,Expected
5154,0,HGT_Junction
5155,1,Expected
5156,1,HGT_Junction
5157,3,Expected
5158,0,HGT_Junction
5159,0,Expected
5160,0,HGT_Junction
5161,0,Expected
5162,1,HGT_Junction
5163,0,Expected
5164,1,HGT_Junction
5165,1,Expected
5166,1,HGT_Junction
5167,2,Expected
5168,0,HGT_Junction
5169,2,Expected
5170,0,HGT_Junction
5171,1,Expected
5172,20,HGT_Junction
5173,1,Expected
5174,1,HGT_Junction
5175,2,Expected
5176,1,HGT_Junction
5177,0,Expected
5178,18,HGT_Junction
5179,2,Expected
5180,0,HGT_Junction
5181,0,Expected
5182,7,HGT_Junction
5183,1,Expected
5184,1,HGT_Junction
5185,5,Expected
5186,1,HGT_Junction
5187,0,Expected
5188,9,HGT_Junction
5189,4,Expected
5190,1,HGT_Junction
5191,0,Expected
5192,0,HGT_Junction
5193,4,Expected
5194,0,HGT_Junction
5195,0,Expected
5196,2,HGT_Junction
5197,0,Expected
5198,2,HGT_Junction
5199,0,Expected
5200,4,HGT_Junction
5201,1,Expected
5202,1,HGT_Junction
5203,0,Expected
5204,0,HGT_Junction
5205,0,Expected
5206,14,HGT_Junction
5207,0,Expected
5208,11,HGT_Junction
5209,1,Expected
5210,3,HGT_Junction
5211,0,Expected
5212,0,HGT_Junction
5213,4,Expected
5214,0,HGT_Junction
5215,1,Expected
5216,5,HGT_Junction
5217,1,Expected
5218,1,HGT_Junction
5219,0,Expected
5220,4,HGT_Junction
5221,0,Expected
5222,0,HGT_Junction
5223,1,Expected
5224,0,HGT_Junction
5225,1,Expected
5226,0,HGT_Junction
5227,1,Expected
5228,0,HGT_Junction
5229,3,Expected
5230,0,HGT_Junction
5231,0,Expected
5232,2,HGT_Junction
5233,1,Expected
5234,0,HGT_Junction
5235,2,Expected
5236,17,HGT_Junction
5237,2,Expected
5238,1,HGT_Junction
5239,1,Expected
5240,0,HGT_Junction
5241,0,Expected
5242,10,HGT_Junction
5243,4,Expected
5244,0,HGT_Junction
5245,0,Expected
5246,0,HGT_Junction
5247,1,Expected
5248,3,HGT_Junction
5249,13,Expected
5250,0,HGT_Junction
5251,3,Expected
5252,2,HGT_Junction
5253,3,Expected
5254,1,HGT_Junction
5255,0,Expected
5256,1,HGT_Junction
5257,1,Expected
5258,2,HGT_Junction
5259,3,Expected
5260,10,HGT_Junction
5261,5,Expected
5262,3,HGT_Junction
5263,1,Expected
5264,15,HGT_Junction
5265,4,Expected
5266,6,HGT_Junction
5267,0,Expected
5268,0,HGT_Junction
5269,7,Expected
5270,1,HGT_Junction
5271,0,Expected
5272,2,HGT_Junction
5273,0,Expected
5274,2,HGT_Junction
5275,16,Expected
5276,0,HGT_Junction
5277,0,Expected
5278,0,HGT_Junction
5279,0,Expected
5280,1,HGT_Junction
5281,1,Expected
5282,0,HGT_Junction
5283,1,Expected
5284,0,HGT_Junction
5285,6,Expected
5286,0,HGT_Junction
5287,2,Expected
5288,0,HGT_Junction
5289,0,Expected
5290,0,HGT_Junction
5291,0,Expected
5292,5,HGT_Junction
5293,1,Expected
5294,1,HGT_Junction
5295,0,Expected
5296,2,HGT_Junction
5297,0,Expected
5298,7,HGT_Junction
5299,1,Expected
5300,5,HGT_Junction
5301,0,Expected
5302,1,HGT_Junction
5303,1,Expected
5304,1,HGT_Junction
5305,0,Expected
5306,4,HGT_Junction
5307,0,Expected
5308,2,HGT_Junction
5309,4,Expected
5310,0,HGT_Junction
5311,2,Expected
5312,20,HGT_Junction
5313,1,Expected
5314,20,HGT_Junction
5315,1,Expected
5316,2,HGT_Junction
5317,0,Expected
5318,1,HGT_Junction
5319,0,Expected
5320,0,HGT_Junction
5321,4,Expected
5322,1,HGT_Junction
5323,0,Expected
5324,1,HGT_Junction
5325,1,Expected
5326,1,HGT_Junction
5327,0,Expected
5328,1,HGT_Junction
5329,7,Expected
5330,0,HGT_Junction
5331,0,Expected
5332,1,HGT_Junction
5333,0,Expected
5334,5,HGT_Junction
5335,1,Expected
5336,18,HGT_Junction
5337,1,Expected
5338,1,HGT_Junction
5339,0,Expected
5340,7,HGT_Junction
5341,1,Expected
5342,0,HGT_Junction
5343,1,Expected
5344,1,HGT_Junction
5345,0,Expected
5346,8,HGT_Junction
5347,0,Expected
5348,0,HGT_Junction
5349,4,Expected
5350,2,HGT_Junction
5351,0,Expected
5352,0,HGT_Junction
5353,0,Expected
5354,3,HGT_Junction
5355,0,Expected
5356,0,HGT_Junction
5357,0,Expected
5358,0,HGT_Junction
5359,1,Expected
5360,4,HGT_Junction
5361,2,Expected
5362,0,HGT_Junction
5363,0,Expected
5364,0,HGT_Junction
5365,6,Expected
5366,0,HGT_Junction
5367,0,Expected
5368,3,HGT_Junction
5369,2,Expected
5370,0,HGT_Junction
5371,1,Expected
5372,17,HGT_Junction
5373,2,Expected
5374,0,HGT_Junction
5375,2,Expected
5376,1,HGT_Junction
5377,0,Expected
5378,4,HGT_Junction
5379,0,Expected
5380,0,HGT_Junction
5381,0,Expected
5382,2,HGT_Junction
5383,1,Expected
5384,1,HGT_Junction
5385,2,Expected
5386,0,HGT_Junction
5387,2,Expected
5388,1,HGT_Junction
5389,1,Expected
5390,8,HGT_Junction
5391,0,Expected
5392,0,HGT_Junction
5393,0,Expected
5394,4,HGT_Junction
5395,0,Expected
5396,4,HGT_Junction
5397,0,Expected
5398,1,HGT_Junction
5399,4,Expected
5400,0,HGT_Junction
5401,1,Expected
5402,0,HGT_Junction
5403,0,Expected
5404,2,HGT_Junction
5405,2,Expected
5406,8,HGT_Junction
5407,0,Expected
5408,1,HGT_Junction
5409,0,Expected
5410,2,HGT_Junction
5411,0,Expected
5412,0,HGT_Junction
5413,4,Expected
5414,12,HGT_Junction
5415,0,Expected
5416,0,HGT_Junction
5417,1,Expected
5418,3,HGT_Junction
5419,5,Expected
5420,1,HGT_Junction
5421,4,Expected
5422,1,HGT_Junction
5423,0,Expected
5424,0,HGT_Junction
5425,1,Expected
5426,1,HGT_Junction
5427,0,Expected
5428,1,HGT_Junction
5429,4,Expected
5430,0,HGT_Junction
5431,3,Expected
5432,1,HGT_Junction
5433,0,Expected
5434,0,HGT_Junction
5435,3,Expected
5436,0,HGT_Junction
5437,2,Expected
5438,0,HGT_Junction
5439,8,Expected
5440,3,HGT_Junction
5441,1,Expected
5442,0,HGT_Junction
5443,0,Expected
5444,7,HGT_Junction
5445,5,Expected
5446,10,HGT_Junction
5447,1,Expected
5448,0,HGT_Junction
5449,2,Expected
5450,0,HGT_Junction
5451,1,Expected
5452,3,HGT_Junction
5453,1,Expected
5454,1,HGT_Junction
5455,1,Expected
5456,0,HGT_Junction
5457,0,Expected
5458,1,HGT_Junction
5459,0,Expected
5460,3,HGT_Junction
5461,1,Expected
5462,2,HGT_Junction
5463,1,Expected
5464,20,HGT_Junction
5465,1,Expected
5466,1,HGT_Junction
5467,0,Expected
5468,2,HGT_Junction
5469,1,Expected
5470,10,HGT_Junction
5471,1,Expected
5472,0,HGT_Junction
5473,4,Expected
5474,2,HGT_Junction
5475,0,Expected
5476,13,HGT_Junction
5477,0,Expected
5478,1,HGT_Junction
5479,0,Expected
5480,7,HGT_Junction
5481,0,Expected
5482,1,HGT_Junction
5483,1,Expected
5484,15,HGT_Junction
5485,7,Expected
5486,1,HGT_Junction
5487,1,Expected
5488,18,HGT_Junction
5489,0,Expected
5490,9,HGT_Junction
5491,0,Expected
5492,2,HGT_Junction
5493,6,Expected
5494,0,HGT_Junction
5495,0,Expected
5496,5,HGT_Junction
5497,0,Expected
5498,5,HGT_Junction
5499,0,Expected
5500,1,HGT_Junction
5501,0,Expected
5502,0,HGT_Junction
5503,6,Expected
5504,10,HGT_Junction
5505,5,Expected
5506,5,HGT_Junction
5507,0,Expected
5508,11,HGT_Junction
5509,0,Expected
5510,4,HGT_Junction
5511,2,Expected
5512,0,HGT_Junction
5513,1,Expected
5514,8,HGT_Junction
5515,1,Expected
5516,1,HGT_Junction
5517,0,Expected
5518,0,HGT_Junction
5519,0,Expected
5520,1,HGT_Junction
5521,2,Expected
5522,1,HGT_Junction
5523,3,Expected
5524,1,HGT_Junction
5525,0,Expected
5526,2,HGT_Junction
5527,0,Expected
5528,0,HGT_Junction
5529,0,Expected
5530,0,HGT_Junction
5531,2,Expected
5532,11,HGT_Junction
5533,1,Expected
5534,2,HGT_Junction
5535,1,Expected
5536,13,HGT_Junction
5537,0,Expected
5538,3,HGT_Junction
5539,2,Expected
5540,2,HGT_Junction
5541,1,Expected
5542,5,HGT_Junction
5543,0,Expected
5544,0,HGT_Junction
5545,9,Expected
5546,1,HGT_Junction
5547,5,Expected
5548,1,HGT_Junction
5549,4,Expected
5550,1,HGT_Junction
5551,2,Expected
5552,7,HGT_Junction
5553,0,Expected
5554,1,HGT_Junction
5555,5,Expected
5556,1,HGT_Junction
5557,2,Expected
5558,1,HGT_Junction
5559,11,Expected
5560,1,HGT_Junction
5561,5,Expected
5562,0,HGT_Junction
5563,1,Expected
5564,0,HGT_Junction
5565,1,Expected
5566,0,HGT_Junction
5567,0,Expected
5568,0,HGT_Junction
5569,0,Expected
5570,2,HGT_Junction
5571,0,Expected
5572,4,HGT_Junction
5573,8,Expected
5574,0,HGT_Junction
5575,2,Expected
5576,2,HGT_Junction
5577,2,Expected
5578,4,HGT_Junction
5579,1,Expected
5580,10,HGT_Junction
5581,2,Expected
5582,13,HGT_Junction
5583,0,Expected
5584,5,HGT_Junction
5585,1,Expected
5586,1,HGT_Junction
5587,0,Expected
5588,0,HGT_Junction
5589,0,Expected
5590,0,HGT_Junction
5591,0,Expected
5592,0,HGT_Junction
5593,0,Expected
5594,0,HGT_Junction
5595,0,Expected
5596,0,HGT_Junction
5597,4,Expected
5598,1,HGT_Junction
5599,7,Expected
5600,1,HGT_Junction
5601,0,Expected
5602,0,HGT_Junction
5603,8,Expected
5604,4,HGT_Junction
5605,0,Expected
5606,0,HGT_Junction
5607,1,Expected
5608,0,HGT_Junction
5609,0,Expected
5610,1,HGT_Junction
5611,0,Expected
5612,1,HGT_Junction
5613,1,Expected
5614,4,HGT_Junction
5615,2,Expected
5616,11,HGT_Junction
5617,1,Expected
5618,1,HGT_Junction
5619,0,Expected
5620,1,HGT_Junction
5621,1,Expected
5622,0,HGT_Junction
5623,1,Expected
5624,1,HGT_Junction
5625,1,Expected
5626,10,HGT_Junction
5627,0,Expected
5628,0,HGT_Junction
5629,1,Expected
5630,1,HGT_Junction
5631,0,Expected
5632,5,HGT_Junction
5633,0,Expected
5634,7,HGT_Junction
5635,0,Expected
5636,1,HGT_Junction
5637,1,Expected
5638,1,HGT_Junction
5639,1,Expected
5640,0,HGT_Junction
5641,0,Expected
5642,0,HGT_Junction
5643,1,Expected
5644,2,HGT_Junction
5645,4,Expected
5646,0,HGT_Junction
5647,4,Expected
5648,2,HGT_Junction
5649,0,Expected
5650,9,HGT_Junction
5651,1,Expected
5652,2,HGT_Junction
5653,1,Expected
5654,20,HGT_Junction
5655,0,Expected
5656,1,HGT_Junction
5657,0,Expected
5658,20,HGT_Junction
5659,1,Expected
5660,2,HGT_Junction
5661,0,Expected
5662,0,HGT_Junction
5663,0,Expected
5664,20,HGT_Junction
5665,8,Expected
5666,1,HGT_Junction
5667,1,Expected
5668,0,HGT_Junction
5669,8,Expected
5670,4,HGT_Junction
5671,0,Expected
5672,0,HGT_Junction
5673,1,Expected
5674,0,HGT_Junction
5675,0,Expected
5676,0,HGT_Junction
5677,0,Expected
5678,0,HGT_Junction
5679,2,Expected
5680,1,HGT_Junction
5681,1,Expected
5682,1,HGT_Junction
5683,1,Expected
5684,1,HGT_Junction
5685,1,Expected
5686,0,HGT_Junction
5687,0,Expected
5688,1,HGT_Junction
5689,1,Expected
5690,1,HGT_Junction
5691,2,Expected
5692,3,HGT_Junction
5693,0,Expected
5694,0,HGT_Junction
5695,0,Expected
5696,2,HGT_Junction
5697,1,Expected
5698,1,HGT_Junction
5699,0,Expected
5700,2,HGT_Junction
5701,4,Expected
5702,0,HGT_Junction
5703,8,Expected
5704,0,HGT_Junction
5705,0,Expected
5706,0,HGT_Junction
5707,9,Expected
5708,0,HGT_Junction
5709,1,Expected
5710,0,HGT_Junction
5711,0,Expected
5712,0,HGT_Junction
5713,4,Expected
5714,0,HGT_Junction
5715,0,Expected
5716,1,HGT_Junction
5717,1,Expected
5718,3,HGT_Junction
5719,0,Expected
5720,1,HGT_Junction
5721,4,Expected
5722,0,HGT_Junction
5723,1,Expected
5724,2,HGT_Junction
5725,0,Expected
5726,1,HGT_Junction
5727,1,Expected
5728,0,HGT_Junction
5729,1,Expected
5730,4,HGT_Junction
5731,7,Expected
5732,1,HGT_Junction
5733,1,Expected
5734,0,HGT_Junction
5735,7,Expected
5736,4,HGT_Junction
5737,0,Expected
5738,1,HGT_Junction
5739,7,Expected
5740,0,HGT_Junction
5741,1,Expected
5742,0,HGT_Junction
5743,4,Expected
5744,1,HGT_Junction
5745,3,Expected
5746,2,HGT_Junction
5747,1,Expected
5748,0,HGT_Junction
5749,0,Expected
5750,1,HGT_Junction
5751,2,Expected
5752,7,HGT_Junction
5753,1,Expected
5754,1,HGT_Junction
5755,1,Expected
5756,5,HGT_Junction
5757,0,Expected
5758,20,HGT_Junction
5759,0,Expected
5760,1,HGT_Junction
5761,4,Expected
5762,0,HGT_Junction
5763,3,Expected
5764,1,HGT_Junction
5765,1,Expected
5766,0,HGT_Junction
5767,4,Expected
5768,4,HGT_Junction
5769,2,Expected
5770,0,HGT_Junction
5771,2,Expected
5772,1,HGT_Junction
5773,0,Expected
5774,8,HGT_Junction
5775,0,Expected
5776,0,HGT_Junction
5777,0,Expected
5778,1,HGT_Junction
5779,0,Expected
5780,0,HGT_Junction
5781,1,Expected
5782,0,HGT_Junction
5783,1,Expected
5784,0,HGT_Junction
5785,0,Expected
