,Ratio,Group,cohort
21455,0.034482758620689655,CRC,ThomasAM_2018a
21456,0.041666666666666664,control,ThomasAM_2018a
21457,0.0,CRC,ThomasAM_2018a
21458,0.041666666666666664,control,ThomasAM_2018a
21459,0.0,CRC,ThomasAM_2018a
21460,0.041666666666666664,control,ThomasAM_2018a
21461,0.034482758620689655,CRC,ThomasAM_2018a
21462,0.08333333333333333,control,ThomasAM_2018a
21463,0.10344827586206896,CRC,ThomasAM_2018a
21464,0.041666666666666664,control,ThomasAM_2018a
21465,0.0,CRC,ThomasAM_2018a
21466,0.041666666666666664,control,ThomasAM_2018a
21467,0.034482758620689655,CRC,ThomasAM_2018a
21468,0.08333333333333333,control,ThomasAM_2018a
21469,0.06896551724137931,CRC,ThomasAM_2018a
21470,0.16666666666666666,control,ThomasAM_2018a
21471,0.0,CRC,ThomasAM_2018a
21472,0.041666666666666664,control,ThomasAM_2018a
21473,0.2413793103448276,CRC,ThomasAM_2018a
21474,0.16666666666666666,control,ThomasAM_2018a
21475,0.2413793103448276,CRC,ThomasAM_2018a
21476,0.16666666666666666,control,ThomasAM_2018a
21477,0.13793103448275862,CRC,ThomasAM_2018a
21478,0.08333333333333333,control,ThomasAM_2018a
21479,0.10344827586206896,CRC,ThomasAM_2018a
21480,0.08333333333333333,control,ThomasAM_2018a
21481,0.0,CRC,ThomasAM_2018a
21482,0.041666666666666664,control,ThomasAM_2018a
21483,0.0,CRC,ThomasAM_2018a
21484,0.125,control,ThomasAM_2018a
21485,0.06896551724137931,CRC,ThomasAM_2018a
21486,0.041666666666666664,control,ThomasAM_2018a
21487,0.0,CRC,ThomasAM_2018a
21488,0.2916666666666667,control,ThomasAM_2018a
21489,0.13793103448275862,CRC,ThomasAM_2018a
21490,0.0,control,ThomasAM_2018a
21491,0.06896551724137931,CRC,ThomasAM_2018a
21492,0.041666666666666664,control,ThomasAM_2018a
21493,0.0,CRC,ThomasAM_2018a
21494,0.0,control,ThomasAM_2018a
21495,0.034482758620689655,CRC,ThomasAM_2018a
21496,0.0,control,ThomasAM_2018a
21497,0.034482758620689655,CRC,ThomasAM_2018a
21498,0.08333333333333333,control,ThomasAM_2018a
21499,0.0,CRC,ThomasAM_2018a
21500,0.16666666666666666,control,ThomasAM_2018a
21501,0.1724137931034483,CRC,ThomasAM_2018a
21502,0.041666666666666664,control,ThomasAM_2018a
21503,0.0,CRC,ThomasAM_2018a
21504,0.20833333333333334,control,ThomasAM_2018a
21505,0.10344827586206896,CRC,ThomasAM_2018a
21506,0.041666666666666664,control,ThomasAM_2018a
21507,0.10344827586206896,CRC,ThomasAM_2018a
21508,0.041666666666666664,control,ThomasAM_2018a
21509,0.034482758620689655,CRC,ThomasAM_2018a
21510,0.0,control,ThomasAM_2018a
21511,0.034482758620689655,CRC,ThomasAM_2018a
21512,0.0,control,ThomasAM_2018a
21513,0.034482758620689655,CRC,ThomasAM_2018a
21514,0.0,control,ThomasAM_2018a
21515,0.034482758620689655,CRC,ThomasAM_2018a
21516,0.0,control,ThomasAM_2018a
21517,0.034482758620689655,CRC,ThomasAM_2018a
21518,0.0,control,ThomasAM_2018a
21519,0.034482758620689655,CRC,ThomasAM_2018a
21520,0.041666666666666664,control,ThomasAM_2018a
21521,0.06896551724137931,CRC,ThomasAM_2018a
21522,0.0,control,ThomasAM_2018a
21523,0.06896551724137931,CRC,ThomasAM_2018a
21524,0.20833333333333334,control,ThomasAM_2018a
21525,0.1724137931034483,CRC,ThomasAM_2018a
21526,0.041666666666666664,control,ThomasAM_2018a
21527,0.034482758620689655,CRC,ThomasAM_2018a
21528,0.041666666666666664,control,ThomasAM_2018a
21529,0.034482758620689655,CRC,ThomasAM_2018a
21530,0.08333333333333333,control,ThomasAM_2018a
21531,0.034482758620689655,CRC,ThomasAM_2018a
21532,0.0,control,ThomasAM_2018a
21533,0.06896551724137931,CRC,ThomasAM_2018a
21534,0.041666666666666664,control,ThomasAM_2018a
21535,0.06896551724137931,CRC,ThomasAM_2018a
21536,0.041666666666666664,control,ThomasAM_2018a
21537,0.10344827586206896,CRC,ThomasAM_2018a
21538,0.041666666666666664,control,ThomasAM_2018a
21539,0.1724137931034483,CRC,ThomasAM_2018a
21540,0.25,control,ThomasAM_2018a
21541,0.1724137931034483,CRC,ThomasAM_2018a
21542,0.125,control,ThomasAM_2018a
21543,0.06896551724137931,CRC,ThomasAM_2018a
21544,0.0,control,ThomasAM_2018a
21545,0.06896551724137931,CRC,ThomasAM_2018a
21546,0.0,control,ThomasAM_2018a
21547,0.034482758620689655,CRC,ThomasAM_2018a
21548,0.0,control,ThomasAM_2018a
21549,0.034482758620689655,CRC,ThomasAM_2018a
21550,0.041666666666666664,control,ThomasAM_2018a
21551,0.1724137931034483,CRC,ThomasAM_2018a
21552,0.125,control,ThomasAM_2018a
21553,0.034482758620689655,CRC,ThomasAM_2018a
21554,0.08333333333333333,control,ThomasAM_2018a
21555,0.0,CRC,ThomasAM_2018a
21556,0.08333333333333333,control,ThomasAM_2018a
21557,0.06896551724137931,CRC,ThomasAM_2018a
21558,0.0,control,ThomasAM_2018a
21559,0.20689655172413793,CRC,ThomasAM_2018a
21560,0.041666666666666664,control,ThomasAM_2018a
21561,0.0,CRC,ThomasAM_2018a
21562,0.041666666666666664,control,ThomasAM_2018a
21563,0.0,CRC,ThomasAM_2018a
21564,0.041666666666666664,control,ThomasAM_2018a
21565,0.0,CRC,ThomasAM_2018a
21566,0.20833333333333334,control,ThomasAM_2018a
21567,0.1724137931034483,CRC,ThomasAM_2018a
21568,0.0,control,ThomasAM_2018a
21569,0.034482758620689655,CRC,ThomasAM_2018a
21570,0.08333333333333333,control,ThomasAM_2018a
21571,0.0,CRC,ThomasAM_2018a
21572,0.0,control,ThomasAM_2018a
21573,0.034482758620689655,CRC,ThomasAM_2018a
21574,0.08333333333333333,control,ThomasAM_2018a
21575,0.06896551724137931,CRC,ThomasAM_2018a
21576,0.375,control,ThomasAM_2018a
21577,0.2413793103448276,CRC,ThomasAM_2018a
21578,0.041666666666666664,control,ThomasAM_2018a
21579,0.034482758620689655,CRC,ThomasAM_2018a
21580,0.08333333333333333,control,ThomasAM_2018a
21581,0.034482758620689655,CRC,ThomasAM_2018a
21582,0.08333333333333333,control,ThomasAM_2018a
21583,0.034482758620689655,CRC,ThomasAM_2018a
21584,0.041666666666666664,control,ThomasAM_2018a
21585,0.0,CRC,ThomasAM_2018a
21586,0.16666666666666666,control,ThomasAM_2018a
21587,0.2413793103448276,CRC,ThomasAM_2018a
21588,0.0,control,ThomasAM_2018a
21589,0.06896551724137931,CRC,ThomasAM_2018a
21590,0.125,control,ThomasAM_2018a
21591,0.034482758620689655,CRC,ThomasAM_2018a
21592,0.08333333333333333,control,ThomasAM_2018a
21593,0.10344827586206896,CRC,ThomasAM_2018a
21594,0.041666666666666664,control,ThomasAM_2018a
21595,0.0,CRC,ThomasAM_2018a
21596,0.041666666666666664,control,ThomasAM_2018a
21597,0.0,CRC,ThomasAM_2018a
21598,0.041666666666666664,control,ThomasAM_2018a
21599,0.0,CRC,ThomasAM_2018a
21600,0.0,control,ThomasAM_2018a
21601,0.06896551724137931,CRC,ThomasAM_2018a
21602,0.0,control,ThomasAM_2018a
21603,0.034482758620689655,CRC,ThomasAM_2018a
21604,0.0,control,ThomasAM_2018a
21605,0.06896551724137931,CRC,ThomasAM_2018a
21606,0.041666666666666664,control,ThomasAM_2018a
21607,0.06896551724137931,CRC,ThomasAM_2018a
21608,0.041666666666666664,control,ThomasAM_2018a
21609,0.034482758620689655,CRC,ThomasAM_2018a
21610,0.0,control,ThomasAM_2018a
21611,0.034482758620689655,CRC,ThomasAM_2018a
21612,0.041666666666666664,control,ThomasAM_2018a
21613,0.0,CRC,ThomasAM_2018a
21614,0.08333333333333333,control,ThomasAM_2018a
21615,0.20689655172413793,CRC,ThomasAM_2018a
21616,0.041666666666666664,control,ThomasAM_2018a
21617,0.034482758620689655,CRC,ThomasAM_2018a
21618,0.0,control,ThomasAM_2018a
21619,0.034482758620689655,CRC,ThomasAM_2018a
21620,0.041666666666666664,control,ThomasAM_2018a
21621,0.0,CRC,ThomasAM_2018a
21622,0.0,control,ThomasAM_2018a
21623,0.034482758620689655,CRC,ThomasAM_2018a
21624,0.041666666666666664,control,ThomasAM_2018a
21625,0.06896551724137931,CRC,ThomasAM_2018a
21626,0.041666666666666664,control,ThomasAM_2018a
21627,0.0,CRC,ThomasAM_2018a
21628,0.041666666666666664,control,ThomasAM_2018a
21629,0.0,CRC,ThomasAM_2018a
21630,0.041666666666666664,control,ThomasAM_2018a
21631,0.034482758620689655,CRC,ThomasAM_2018a
21632,0.041666666666666664,control,ThomasAM_2018a
21633,0.0,CRC,ThomasAM_2018a
21634,0.041666666666666664,control,ThomasAM_2018a
21635,0.13793103448275862,CRC,ThomasAM_2018a
21636,0.0,control,ThomasAM_2018a
21637,0.034482758620689655,CRC,ThomasAM_2018a
21638,0.041666666666666664,control,ThomasAM_2018a
21639,0.06896551724137931,CRC,ThomasAM_2018a
21640,0.08333333333333333,control,ThomasAM_2018a
21641,0.034482758620689655,CRC,ThomasAM_2018a
21642,0.125,control,ThomasAM_2018a
21643,0.06896551724137931,CRC,ThomasAM_2018a
21644,0.041666666666666664,control,ThomasAM_2018a
21645,0.06896551724137931,CRC,ThomasAM_2018a
21646,0.0,control,ThomasAM_2018a
21647,0.034482758620689655,CRC,ThomasAM_2018a
21648,0.08333333333333333,control,ThomasAM_2018a
21649,0.13793103448275862,CRC,ThomasAM_2018a
21650,0.0,control,ThomasAM_2018a
21651,0.06896551724137931,CRC,ThomasAM_2018a
21652,0.25,control,ThomasAM_2018a
21653,0.20689655172413793,CRC,ThomasAM_2018a
21654,0.125,control,ThomasAM_2018a
21655,0.10344827586206896,CRC,ThomasAM_2018a
21656,0.0,control,ThomasAM_2018a
21657,0.034482758620689655,CRC,ThomasAM_2018a
21658,0.041666666666666664,control,ThomasAM_2018a
21659,0.034482758620689655,CRC,ThomasAM_2018a
21660,0.041666666666666664,control,ThomasAM_2018a
21661,0.0,CRC,ThomasAM_2018a
21662,0.041666666666666664,control,ThomasAM_2018a
21663,0.034482758620689655,CRC,ThomasAM_2018a
21664,0.0,control,ThomasAM_2018a
21665,0.10344827586206896,CRC,ThomasAM_2018a
21666,0.041666666666666664,control,ThomasAM_2018a
21667,0.06896551724137931,CRC,ThomasAM_2018a
21668,0.16666666666666666,control,ThomasAM_2018a
21669,0.0,CRC,ThomasAM_2018a
21670,0.0,control,ThomasAM_2018a
21671,0.034482758620689655,CRC,ThomasAM_2018a
21672,0.08333333333333333,control,ThomasAM_2018a
21673,0.0,CRC,ThomasAM_2018a
21674,0.041666666666666664,control,ThomasAM_2018a
21675,0.0,CRC,ThomasAM_2018a
21676,0.0,control,ThomasAM_2018a
21677,0.034482758620689655,CRC,ThomasAM_2018a
21678,0.20833333333333334,control,ThomasAM_2018a
21679,0.1724137931034483,CRC,ThomasAM_2018a
21680,0.125,control,ThomasAM_2018a
21681,0.20689655172413793,CRC,ThomasAM_2018a
21682,0.08333333333333333,control,ThomasAM_2018a
21683,0.0,CRC,ThomasAM_2018a
21684,0.041666666666666664,control,ThomasAM_2018a
21685,0.034482758620689655,CRC,ThomasAM_2018a
21686,0.041666666666666664,control,ThomasAM_2018a
21687,0.034482758620689655,CRC,ThomasAM_2018a
21688,0.125,control,ThomasAM_2018a
21689,0.13793103448275862,CRC,ThomasAM_2018a
21690,0.125,control,ThomasAM_2018a
21691,0.06896551724137931,CRC,ThomasAM_2018a
21692,0.16666666666666666,control,ThomasAM_2018a
21693,0.0,CRC,ThomasAM_2018a
21694,0.041666666666666664,control,ThomasAM_2018a
21695,0.034482758620689655,CRC,ThomasAM_2018a
21696,0.041666666666666664,control,ThomasAM_2018a
21697,0.20689655172413793,CRC,ThomasAM_2018a
21698,0.0,control,ThomasAM_2018a
21699,0.06896551724137931,CRC,ThomasAM_2018a
21700,0.0,control,ThomasAM_2018a
21701,0.10344827586206896,CRC,ThomasAM_2018a
21702,0.041666666666666664,control,ThomasAM_2018a
21703,0.034482758620689655,CRC,ThomasAM_2018a
21704,0.0,control,ThomasAM_2018a
21705,0.06896551724137931,CRC,ThomasAM_2018a
21706,0.0,control,ThomasAM_2018a
21707,0.034482758620689655,CRC,ThomasAM_2018a
21708,0.125,control,ThomasAM_2018a
21709,0.034482758620689655,CRC,ThomasAM_2018a
21710,0.0,control,ThomasAM_2018a
21711,0.034482758620689655,CRC,ThomasAM_2018a
21712,0.041666666666666664,control,ThomasAM_2018a
21713,0.0,CRC,ThomasAM_2018a
21714,0.041666666666666664,control,ThomasAM_2018a
21715,0.034482758620689655,CRC,ThomasAM_2018a
21716,0.041666666666666664,control,ThomasAM_2018a
21717,0.0,CRC,ThomasAM_2018a
21718,0.25,control,ThomasAM_2018a
21719,0.1724137931034483,CRC,ThomasAM_2018a
21720,0.25,control,ThomasAM_2018a
21721,0.034482758620689655,CRC,ThomasAM_2018a
21722,0.0,control,ThomasAM_2018a
21723,0.034482758620689655,CRC,ThomasAM_2018a
21724,0.041666666666666664,control,ThomasAM_2018a
21725,0.0,CRC,ThomasAM_2018a
21726,0.041666666666666664,control,ThomasAM_2018a
21727,0.1724137931034483,CRC,ThomasAM_2018a
21728,0.041666666666666664,control,ThomasAM_2018a
21729,0.034482758620689655,CRC,ThomasAM_2018a
21730,0.08333333333333333,control,ThomasAM_2018a
21731,0.0,CRC,ThomasAM_2018a
21732,0.041666666666666664,control,ThomasAM_2018a
21733,0.06896551724137931,CRC,ThomasAM_2018a
21734,0.16666666666666666,control,ThomasAM_2018a
21735,0.10344827586206896,CRC,ThomasAM_2018a
21736,0.0,control,ThomasAM_2018a
21737,0.034482758620689655,CRC,ThomasAM_2018a
21738,0.041666666666666664,control,ThomasAM_2018a
21739,0.034482758620689655,CRC,ThomasAM_2018a
21740,0.0,control,ThomasAM_2018a
21741,0.06896551724137931,CRC,ThomasAM_2018a
21742,0.041666666666666664,control,ThomasAM_2018a
21743,0.0,CRC,ThomasAM_2018a
21744,0.08333333333333333,control,ThomasAM_2018a
21745,0.06896551724137931,CRC,ThomasAM_2018a
21746,0.041666666666666664,control,ThomasAM_2018a
21747,0.10344827586206896,CRC,ThomasAM_2018a
21748,0.16666666666666666,control,ThomasAM_2018a
21749,0.034482758620689655,CRC,ThomasAM_2018a
21750,0.0,control,ThomasAM_2018a
21751,0.034482758620689655,CRC,ThomasAM_2018a
21752,0.0,control,ThomasAM_2018a
21753,0.034482758620689655,CRC,ThomasAM_2018a
21754,0.0,control,ThomasAM_2018a
21755,0.034482758620689655,CRC,ThomasAM_2018a
21756,0.08333333333333333,control,ThomasAM_2018a
21757,0.13793103448275862,CRC,ThomasAM_2018a
21758,0.0,control,ThomasAM_2018a
21759,0.06896551724137931,CRC,ThomasAM_2018a
21760,0.0,control,ThomasAM_2018a
21761,0.06896551724137931,CRC,ThomasAM_2018a
21762,0.20833333333333334,control,ThomasAM_2018a
21763,0.10344827586206896,CRC,ThomasAM_2018a
21764,0.041666666666666664,control,ThomasAM_2018a
21765,0.10344827586206896,CRC,ThomasAM_2018a
21766,0.041666666666666664,control,ThomasAM_2018a
21767,0.0,CRC,ThomasAM_2018a
21768,0.041666666666666664,control,ThomasAM_2018a
21769,0.0,CRC,ThomasAM_2018a
21770,0.041666666666666664,control,ThomasAM_2018a
21771,0.06896551724137931,CRC,ThomasAM_2018a
21772,0.0,control,ThomasAM_2018a
21773,0.034482758620689655,CRC,ThomasAM_2018a
21774,0.125,control,ThomasAM_2018a
21775,0.0,CRC,ThomasAM_2018a
21776,0.041666666666666664,control,ThomasAM_2018a
21777,0.10344827586206896,CRC,ThomasAM_2018a
21778,0.041666666666666664,control,ThomasAM_2018a
21779,0.0,CRC,ThomasAM_2018a
21780,0.041666666666666664,control,ThomasAM_2018a
21781,0.06896551724137931,CRC,ThomasAM_2018a
21782,0.041666666666666664,control,ThomasAM_2018a
21783,0.1724137931034483,CRC,ThomasAM_2018a
21784,0.041666666666666664,control,ThomasAM_2018a
21785,0.0,CRC,ThomasAM_2018a
21786,0.0,control,ThomasAM_2018a
21787,0.034482758620689655,CRC,ThomasAM_2018a
21788,0.041666666666666664,control,ThomasAM_2018a
21789,0.0,CRC,ThomasAM_2018a
21790,0.08333333333333333,control,ThomasAM_2018a
21791,0.13793103448275862,CRC,ThomasAM_2018a
21792,0.0,control,ThomasAM_2018a
21793,0.10344827586206896,CRC,ThomasAM_2018a
21794,0.08333333333333333,control,ThomasAM_2018a
21795,0.13793103448275862,CRC,ThomasAM_2018a
21796,0.0,control,ThomasAM_2018a
21797,0.06896551724137931,CRC,ThomasAM_2018a
21798,0.0,control,ThomasAM_2018a
21799,0.06896551724137931,CRC,ThomasAM_2018a
21800,0.08333333333333333,control,ThomasAM_2018a
21801,0.0,CRC,ThomasAM_2018a
21802,0.041666666666666664,control,ThomasAM_2018a
21803,0.10344827586206896,CRC,ThomasAM_2018a
21804,0.08333333333333333,control,ThomasAM_2018a
21805,0.034482758620689655,CRC,ThomasAM_2018a
21806,0.0,control,ThomasAM_2018a
21807,0.034482758620689655,CRC,ThomasAM_2018a
21808,0.0,control,ThomasAM_2018a
21809,0.034482758620689655,CRC,ThomasAM_2018a
21810,0.0,control,ThomasAM_2018a
21811,0.06896551724137931,CRC,ThomasAM_2018a
21812,0.0,control,ThomasAM_2018a
21813,0.034482758620689655,CRC,ThomasAM_2018a
21814,0.0,control,ThomasAM_2018a
21815,0.034482758620689655,CRC,ThomasAM_2018a
21816,0.041666666666666664,control,ThomasAM_2018a
21817,0.0,CRC,ThomasAM_2018a
21818,0.041666666666666664,control,ThomasAM_2018a
21819,0.0,CRC,ThomasAM_2018a
21820,0.0,control,ThomasAM_2018a
21821,0.034482758620689655,CRC,ThomasAM_2018a
21822,0.041666666666666664,control,ThomasAM_2018a
21823,0.0,CRC,ThomasAM_2018a
21824,0.08333333333333333,control,ThomasAM_2018a
21825,0.06896551724137931,CRC,ThomasAM_2018a
21826,0.0,control,ThomasAM_2018a
21827,0.034482758620689655,CRC,ThomasAM_2018a
21828,0.0,control,ThomasAM_2018a
21829,0.034482758620689655,CRC,ThomasAM_2018a
21830,0.0,control,ThomasAM_2018a
21831,0.034482758620689655,CRC,ThomasAM_2018a
21832,0.08333333333333333,control,ThomasAM_2018a
21833,0.034482758620689655,CRC,ThomasAM_2018a
21834,0.125,control,ThomasAM_2018a
21835,0.06896551724137931,CRC,ThomasAM_2018a
21836,0.125,control,ThomasAM_2018a
21837,0.0,CRC,ThomasAM_2018a
21838,0.20833333333333334,control,ThomasAM_2018a
21839,0.10344827586206896,CRC,ThomasAM_2018a
21840,0.0,control,ThomasAM_2018a
21841,0.06896551724137931,CRC,ThomasAM_2018a
21842,0.041666666666666664,control,ThomasAM_2018a
21843,0.0,CRC,ThomasAM_2018a
21844,0.0,control,ThomasAM_2018a
21845,0.034482758620689655,CRC,ThomasAM_2018a
21846,0.041666666666666664,control,ThomasAM_2018a
21847,0.0,CRC,ThomasAM_2018a
21848,0.0,control,ThomasAM_2018a
21849,0.034482758620689655,CRC,ThomasAM_2018a
21850,0.0,control,ThomasAM_2018a
21851,0.06896551724137931,CRC,ThomasAM_2018a
21852,0.0,control,ThomasAM_2018a
21853,0.034482758620689655,CRC,ThomasAM_2018a
21854,0.0,control,ThomasAM_2018a
21855,0.034482758620689655,CRC,ThomasAM_2018a
21856,0.125,control,ThomasAM_2018a
21857,0.0,CRC,ThomasAM_2018a
21858,0.0,control,ThomasAM_2018a
21859,0.034482758620689655,CRC,ThomasAM_2018a
21860,0.20833333333333334,control,ThomasAM_2018a
21861,0.06896551724137931,CRC,ThomasAM_2018a
21862,0.0,control,ThomasAM_2018a
21863,0.1724137931034483,CRC,ThomasAM_2018a
21864,0.20833333333333334,control,ThomasAM_2018a
21865,0.10344827586206896,CRC,ThomasAM_2018a
21866,0.041666666666666664,control,ThomasAM_2018a
21867,0.0,CRC,ThomasAM_2018a
21868,0.0,control,ThomasAM_2018a
21869,0.10344827586206896,CRC,ThomasAM_2018a
21870,0.08333333333333333,control,ThomasAM_2018a
21871,0.0,CRC,ThomasAM_2018a
21872,0.08333333333333333,control,ThomasAM_2018a
21873,0.13793103448275862,CRC,ThomasAM_2018a
21874,0.08333333333333333,control,ThomasAM_2018a
21875,0.06896551724137931,CRC,ThomasAM_2018a
21876,0.041666666666666664,control,ThomasAM_2018a
21877,0.13793103448275862,CRC,ThomasAM_2018a
21878,0.125,control,ThomasAM_2018a
21879,0.06896551724137931,CRC,ThomasAM_2018a
21880,0.0,control,ThomasAM_2018a
21881,0.034482758620689655,CRC,ThomasAM_2018a
21882,0.08333333333333333,control,ThomasAM_2018a
21883,0.06896551724137931,CRC,ThomasAM_2018a
21884,0.08333333333333333,control,ThomasAM_2018a
21885,0.0,CRC,ThomasAM_2018a
21886,0.0,control,ThomasAM_2018a
21887,0.034482758620689655,CRC,ThomasAM_2018a
21888,0.041666666666666664,control,ThomasAM_2018a
21889,0.034482758620689655,CRC,ThomasAM_2018a
21890,0.041666666666666664,control,ThomasAM_2018a
21891,0.034482758620689655,CRC,ThomasAM_2018a
21892,0.0,control,ThomasAM_2018a
21893,0.10344827586206896,CRC,ThomasAM_2018a
21894,0.08333333333333333,control,ThomasAM_2018a
21895,0.0,CRC,ThomasAM_2018a
21896,0.041666666666666664,control,ThomasAM_2018a
21897,0.034482758620689655,CRC,ThomasAM_2018a
21898,0.08333333333333333,control,ThomasAM_2018a
21899,0.10344827586206896,CRC,ThomasAM_2018a
21900,0.041666666666666664,control,ThomasAM_2018a
21901,0.06896551724137931,CRC,ThomasAM_2018a
21902,0.08333333333333333,control,ThomasAM_2018a
21903,0.034482758620689655,CRC,ThomasAM_2018a
21904,0.0,control,ThomasAM_2018a
21905,0.034482758620689655,CRC,ThomasAM_2018a
21906,0.0,control,ThomasAM_2018a
21907,0.034482758620689655,CRC,ThomasAM_2018a
21908,0.0,control,ThomasAM_2018a
21909,0.034482758620689655,CRC,ThomasAM_2018a
21910,0.041666666666666664,control,ThomasAM_2018a
21911,0.0,CRC,ThomasAM_2018a
21912,0.041666666666666664,control,ThomasAM_2018a
21913,0.0,CRC,ThomasAM_2018a
21914,0.08333333333333333,control,ThomasAM_2018a
21915,0.06896551724137931,CRC,ThomasAM_2018a
21916,0.041666666666666664,control,ThomasAM_2018a
21917,0.06896551724137931,CRC,ThomasAM_2018a
21918,0.041666666666666664,control,ThomasAM_2018a
21919,0.0,CRC,ThomasAM_2018a
21920,0.08333333333333333,control,ThomasAM_2018a
21921,0.0,CRC,ThomasAM_2018a
21922,0.041666666666666664,control,ThomasAM_2018a
21923,0.13793103448275862,CRC,ThomasAM_2018a
21924,0.041666666666666664,control,ThomasAM_2018a
21925,0.034482758620689655,CRC,ThomasAM_2018a
21926,0.16666666666666666,control,ThomasAM_2018a
21927,0.034482758620689655,CRC,ThomasAM_2018a
21928,0.25,control,ThomasAM_2018a
21929,0.1724137931034483,CRC,ThomasAM_2018a
21930,0.0,control,ThomasAM_2018a
21931,0.034482758620689655,CRC,ThomasAM_2018a
21932,0.16666666666666666,control,ThomasAM_2018a
21933,0.0,CRC,ThomasAM_2018a
21934,0.0,control,ThomasAM_2018a
21935,0.034482758620689655,CRC,ThomasAM_2018a
21936,0.0,control,ThomasAM_2018a
21937,0.034482758620689655,CRC,ThomasAM_2018a
21938,0.08333333333333333,control,ThomasAM_2018a
21939,0.06896551724137931,CRC,ThomasAM_2018a
21940,0.0,control,ThomasAM_2018a
21941,0.034482758620689655,CRC,ThomasAM_2018a
21942,0.041666666666666664,control,ThomasAM_2018a
21943,0.0,CRC,ThomasAM_2018a
21944,0.041666666666666664,control,ThomasAM_2018a
21945,0.10344827586206896,CRC,ThomasAM_2018a
21946,0.041666666666666664,control,ThomasAM_2018a
21947,0.0,CRC,ThomasAM_2018a
21948,0.125,control,ThomasAM_2018a
21949,0.034482758620689655,CRC,ThomasAM_2018a
21950,0.041666666666666664,control,ThomasAM_2018a
21951,0.06896551724137931,CRC,ThomasAM_2018a
21952,0.0,control,ThomasAM_2018a
21953,0.06896551724137931,CRC,ThomasAM_2018a
21954,0.041666666666666664,control,ThomasAM_2018a
21955,0.0,CRC,ThomasAM_2018a
21956,0.0,control,ThomasAM_2018a
21957,0.06896551724137931,CRC,ThomasAM_2018a
21958,0.0,control,ThomasAM_2018a
21959,0.034482758620689655,CRC,ThomasAM_2018a
21960,0.08333333333333333,control,ThomasAM_2018a
21961,0.06896551724137931,CRC,ThomasAM_2018a
21962,0.0,control,ThomasAM_2018a
21963,0.034482758620689655,CRC,ThomasAM_2018a
21964,0.041666666666666664,control,ThomasAM_2018a
21965,0.0,CRC,ThomasAM_2018a
21966,0.08333333333333333,control,ThomasAM_2018a
21967,0.0,CRC,ThomasAM_2018a
21968,0.041666666666666664,control,ThomasAM_2018a
21969,0.034482758620689655,CRC,ThomasAM_2018a
21970,0.0,control,ThomasAM_2018a
21971,0.034482758620689655,CRC,ThomasAM_2018a
21972,0.0,control,ThomasAM_2018a
21973,0.034482758620689655,CRC,ThomasAM_2018a
21974,0.20833333333333334,control,ThomasAM_2018a
21975,0.2413793103448276,CRC,ThomasAM_2018a
21976,0.0,control,ThomasAM_2018a
21977,0.034482758620689655,CRC,ThomasAM_2018a
21978,0.0,control,ThomasAM_2018a
21979,0.034482758620689655,CRC,ThomasAM_2018a
21980,0.125,control,ThomasAM_2018a
21981,0.034482758620689655,CRC,ThomasAM_2018a
21982,0.0,control,ThomasAM_2018a
21983,0.034482758620689655,CRC,ThomasAM_2018a
21984,0.0,control,ThomasAM_2018a
21985,0.034482758620689655,CRC,ThomasAM_2018a
21986,0.0,control,ThomasAM_2018a
21987,0.034482758620689655,CRC,ThomasAM_2018a
21988,0.08333333333333333,control,ThomasAM_2018a
21989,0.10344827586206896,CRC,ThomasAM_2018a
21990,0.08333333333333333,control,ThomasAM_2018a
21991,0.034482758620689655,CRC,ThomasAM_2018a
21992,0.08333333333333333,control,ThomasAM_2018a
21993,0.0,CRC,ThomasAM_2018a
21994,0.041666666666666664,control,ThomasAM_2018a
21995,0.034482758620689655,CRC,ThomasAM_2018a
21996,0.0,control,ThomasAM_2018a
21997,0.034482758620689655,CRC,ThomasAM_2018a
21998,0.041666666666666664,control,ThomasAM_2018a
21999,0.0,CRC,ThomasAM_2018a
22000,0.041666666666666664,control,ThomasAM_2018a
22001,0.0,CRC,ThomasAM_2018a
22002,0.041666666666666664,control,ThomasAM_2018a
22003,0.0,CRC,ThomasAM_2018a
22004,0.041666666666666664,control,ThomasAM_2018a
22005,0.0,CRC,ThomasAM_2018a
22006,0.0,control,ThomasAM_2018a
22007,0.13793103448275862,CRC,ThomasAM_2018a
22008,0.041666666666666664,control,ThomasAM_2018a
22009,0.0,CRC,ThomasAM_2018a
22010,0.041666666666666664,control,ThomasAM_2018a
22011,0.034482758620689655,CRC,ThomasAM_2018a
22012,0.041666666666666664,control,ThomasAM_2018a
22013,0.034482758620689655,CRC,ThomasAM_2018a
22014,0.08333333333333333,control,ThomasAM_2018a
22015,0.034482758620689655,CRC,ThomasAM_2018a
22016,0.041666666666666664,control,ThomasAM_2018a
22017,0.06896551724137931,CRC,ThomasAM_2018a
22018,0.041666666666666664,control,ThomasAM_2018a
22019,0.0,CRC,ThomasAM_2018a
22020,0.041666666666666664,control,ThomasAM_2018a
22021,0.0,CRC,ThomasAM_2018a
22022,0.0,control,ThomasAM_2018a
22023,0.06896551724137931,CRC,ThomasAM_2018a
22024,0.041666666666666664,control,ThomasAM_2018a
22025,0.06896551724137931,CRC,ThomasAM_2018a
22026,0.0,control,ThomasAM_2018a
22027,0.034482758620689655,CRC,ThomasAM_2018a
